order_id,product_name,category,brand,color,size,gender,material,season,unit_price,discount,quantity,total_sales,order_date,shipping_date,region,payment_method,order_status,customer_rating,return_reason,invalid_price_flag,invalid_quantity_flag,calculated_Revenue,year,month,day,invalid_date_flag
ORD-66497,Dress,Dress,Adidas,Blue,Extra Large,Male,Cotton,Summer,167.26,0.0,7.0,608.83,2022-11-07,2022-11-11,Alexandria,Credit Card,Returned,1.4,,False,False,1169.82,2022.0,11.0,Monday,False
ORD-15836,Shorts,Shorts,H&M,White,Small,Kids,Leather,Summer,85.71,0.03,9.0,748.25,2022-09-10,2022-09-11,Casablanca,Debit Card,Pending,3.5,,False,False,770.42,2022.0,9.0,Saturday,False
ORD-56211,Skirt,Skirt,Levi'S,Blue,Large,Kids,Denim,Summer,139.32,0.07,7.0,906.97,2024-02-10,2024-02-18,Cairo,Cash,Cancelled,4.8,,False,False,974.3100000000001,2024.0,2.0,Saturday,False
ORD-48070,Sweater,Sweater,Uniqlo,Green,Large,Kids,Leather,Winter,188.67,0.28,4.0,543.37,2022-07-22,2024-10-01,Tunis,Installment,Delivered,3.0,Changed Mind,False,False,753.9599999999999,,,,False
ORD-27411,Skirt,Skirt,Adidas,Blue,Extra Small,Male,Silk,Summer,182.49,0.48,17.0,1613.21,2024-05-03,2024-05-08,Beirut,Installment,Pending,4.3,Defective,False,False,3101.81,2024.0,5.0,Friday,False
ORD-84226,Sweater,Sweater,Adidas,Blue,Extra Small,Kids,Linen,Summer,330.13,0.44,9.0,,2023-10-16,2023-10-29,Doha,Online,Cancelled,1.7,,False,False,2970.61,2023.0,10.0,Monday,False
ORD-72356,Sweater,Sweater,Levi'S,Purple,Extra Extra Large,Female,Nylon,,261.79,0.02,15.0,3848.31,2022-03-20,2022-03-21,Riyadh,Online,Cancelled,4.0,Wrong Size,False,False,3925.8700000000003,2022.0,3.0,Sunday,False
ORD-85334,Hoodie,Hoodie,Mango,Yellow,Extra Large,Female,Cotton,Spring,282.17,0.12,12.0,2979.72,2023-04-08,2023-04-18,Cairo,Credit Card,Cancelled,3.1,,False,False,3385.16,2023.0,4.0,Saturday,False
ORD-37298,Jacket,Jacket,Zara,Pink,Extra Extra Large,Unisex,Cotton,Spring,60.44,0.24,15.0,689.02,2023-01-24,2023-02-01,Kuwait,Debit Card,Processing,4.3,,False,False,905.8399999999999,2023.0,1.0,Tuesday,False
ORD-98104,Dress,Dress,Zara,Yellow,Small,Male,Linen,Spring,243.03562104022396,0.32,9.0,475.83,2022-07-22,2024-10-05,Casablanca,Online,Returned,5.0,Late Delivery,False,False,2186.640589362016,,,,False
ORD-36546,Shorts,Shorts,Adidas,Green,Small,Female,Wool,Autumn,184.69,0.23,1.0,,2024-09-12,2024-10-05,Doha,Cash,Returned,4.4,Defective,False,False,183.92,2024.0,9.0,Thursday,False
ORD-76907,Shorts,Shorts,Zara,Yellow,Large,Male,Denim,Summer,378.17,0.09,11.0,3785.48,2023-11-30,2023-12-04,Beirut,Debit Card,Processing,2.1,Defective,False,False,4158.96,2023.0,11.0,Thursday,False
ORD-25187,Blazer,Blazer,Gucci,Pink,Extra Extra Large,Kids,Silk,Autumn,75.5,0.38,7.0,327.67,2024-05-25,2024-06-06,Alexandria,Online,Delivered,2.1,,False,False,527.88,2024.0,5.0,Saturday,False
ORD-62086,Jacket,Jacket,H&M,Grey,Medium,Unisex,Linen,Spring,59.99,0.34,5.0,197.97,2024-08-02,2024-12-02,Doha,Online,Cancelled,1.5,Late Delivery,False,False,299.28999999999996,2024.0,8.0,Friday,False
ORD-40313,T-Shirt,T-Shirt,Puma,Blue,Extra Small,Kids,Polyester,Spring,481.52,0.22,8.0,3004.68,2024-05-02,2024-08-05,Tunis,Online,Returned,2.7,Changed Mind,False,False,3851.3799999999997,2024.0,5.0,Thursday,False
ORD-69610,T-Shirt,T-Shirt,H&M,White,Medium,Unisex,Linen,Autumn,250.01,0.37,17.0,2677.61,2023-09-01,2023-09-06,Doha,Online,Cancelled,0.0,Changed Mind,False,False,4249.54,2023.0,9.0,Friday,False
ORD-74294,Coat,Coat,Forever21,Brown,Extra Extra Large,Male,Cotton,Winter,96.16,0.04,15.0,1384.7,2023-03-23,2024-10-05,Kuwait,Online,Returned,1.2,Wrong Size,False,False,1441.4399999999998,2023.0,3.0,Thursday,False
ORD-35022,Hoodie,Hoodie,Adidas,Green,Extra Large,Unisex,Nylon,Spring,498.61,0.21,5.0,1969.51,2022-07-16,2022-07-22,Doha,Installment,Pending,0.0,,False,False,2492.26,2022.0,7.0,Saturday,False
ORD-50184,Blazer,Blazer,Puma,Black,Extra Small,Unisex,Leather,Winter,38.03,0.17,8.0,252.52,2023-04-17,2023-05-01,Kuwait,Cash,Returned,1.7,Late Delivery,False,False,303.41,2023.0,4.0,Monday,False
ORD-31624,Dress,Dress,Forever21,Pink,Extra Large,Unisex,Silk,Autumn,385.63,0.39,4.0,941.0,2022-07-22,2024-10-05,Tunis,Credit Card,Processing,1.8,,False,False,1541.91,,,,False
ORD-80116,Hoodie,Hoodie,Forever21,Red,Extra Large,Kids,Nylon,,243.03562104022396,0.33,10.0,,2024-09-03,2024-09-17,Doha,Debit Card,Cancelled,0.0,,False,False,2429.6862104022393,2024.0,9.0,Tuesday,False
ORD-29721,Skirt,Skirt,Adidas,Blue,Small,Unisex,Polyester,Spring,196.16,0.13,2.0,341.32,2024-07-18,2024-07-29,Riyadh,Credit Card,Returned,4.3,,False,False,391.45,2024.0,7.0,Thursday,False
ORD-81532,Dress,Dress,Zara,White,Large,Male,Leather,Summer,36.91,0.08,1.0,33.96,2023-06-16,2024-10-05,Alexandria,Cash,Pending,3.5,,False,False,35.989999999999995,2023.0,6.0,Friday,False
ORD-36588,Blazer,Blazer,Forever21,Red,Large,Kids,Leather,Winter,260.66,0.49,1.0,132.94,2022-05-18,2022-05-25,Casablanca,Installment,Delivered,3.8,,False,False,260.15000000000003,2022.0,5.0,Wednesday,False
ORD-80950,Skirt,Skirt,Nike,Green,Large,Male,Cotton,,163.0,0.49,8.0,664.8,2023-05-25,2023-06-08,Casablanca,Installment,Pending,2.0,,False,False,1303.49,2023.0,5.0,Thursday,False
ORD-47653,Skirt,Skirt,Puma,Yellow,Large,Unisex,Silk,Autumn,361.57,0.02,5.0,1771.69,2024-03-11,2024-10-05,Riyadh,Cash,Processing,2.3,,False,False,1806.87,2024.0,3.0,Monday,False
ORD-31299,Blazer,Blazer,Zara,UnKnown,Extra Extra Large,Male,Wool,Winter,487.97,0.07,13.0,5899.56,2024-09-27,2024-10-05,Beirut,Online,Returned,1.7,,False,False,6342.68,2024.0,9.0,Friday,False
ORD-96036,Shorts,Shorts,Levi'S,Grey,Small,Kids,Cotton,Spring,415.18,0.12,13.0,4749.66,2022-04-23,2022-04-30,Riyadh,Debit Card,Processing,3.8,Changed Mind,False,False,5396.46,2022.0,4.0,Saturday,False
ORD-82630,Coat,Coat,Gucci,Brown,Extra Extra Large,Kids,Nylon,Summer,196.64,0.33,12.0,1580.99,2023-10-09,2024-10-05,Tunis,Credit Card,Cancelled,1.1,,False,False,2359.0099999999998,2023.0,10.0,Monday,False
ORD-45505,Jeans,Jeans,Mango,Yellow,Extra Extra Large,Unisex,Polyester,Winter,442.83,0.49,19.0,4291.02,2022-08-15,2022-08-19,Beirut,Online,Pending,3.5,,False,False,8413.26,2022.0,8.0,Monday,False
ORD-25147,Skirt,Skirt,Mango,Grey,Extra Extra Large,Unisex,Silk,,229.92,0.3,10.0,1609.44,2024-06-26,2024-10-07,Tunis,Online,Cancelled,4.1,,False,False,2298.5,2024.0,6.0,Wednesday,False
ORD-28458,T-Shirt,T-Shirt,Nike,Red,Extra Large,Female,Silk,Winter,486.1,0.05,7.0,3232.57,2023-03-22,2023-04-01,Casablanca,Cash,Cancelled,3.8,,False,False,3401.7500000000005,2023.0,3.0,Wednesday,False
ORD-21477,Dress,Dress,Gucci,Black,Extra Extra Large,Kids,Polyester,Spring,36.99,0.01,12.0,439.44,2024-09-16,2024-09-30,Kuwait,Credit Card,Delivered,2.0,Changed Mind,False,False,442.89,2024.0,9.0,Monday,False
ORD-15933,Dress,Dress,Adidas,Black,Large,Male,Denim,Spring,452.41,0.25,16.0,5428.92,2022-01-21,2024-10-05,Tunis,Cash,Returned,1.2,Wrong Size,False,False,7237.81,2022.0,1.0,Friday,False
ORD-31110,T-Shirt,T-Shirt,Uniqlo,White,Extra Large,Unisex,Denim,Autumn,330.31,0.32,10.0,2246.11,2022-05-19,2022-05-23,Dubai,Debit Card,Processing,0.0,,False,False,3302.42,2022.0,5.0,Thursday,False
ORD-68493,Sweater,Sweater,Nike,Brown,Extra Small,Unisex,Cotton,Summer,243.22,0.47,5.0,644.53,2022-07-22,2023-09-05,Beirut,Cash,Delivered,2.6,,False,False,1215.57,,,,False
ORD-51955,Hoodie,Hoodie,Mango,Black,Small,Male,Nylon,Winter,66.15,0.33,17.0,753.45,2023-08-24,2023-08-27,Alexandria,Installment,Delivered,4.8,Defective,False,False,1123.88,2023.0,8.0,Thursday,False
ORD-68961,Jeans,Jeans,Nike,Blue,Extra Large,Male,Polyester,Winter,191.85,0.28,17.0,2348.0,2023-12-31,2024-10-05,Dubai,Debit Card,Processing,4.2,,False,False,3260.73,2023.0,12.0,Sunday,False
ORD-24024,Dress,Dress,Adidas,Blue,Large,Female,Wool,Autumn,322.38,0.13,8.0,2243.76,2023-05-13,2023-05-22,Doha,Cash,Returned,1.2,Changed Mind,False,False,2578.17,2023.0,5.0,Saturday,False
ORD-78546,Shorts,Shorts,Gucci,White,Extra Extra Large,Unisex,Leather,Autumn,294.14,0.26,12.0,2611.96,2023-03-27,2023-04-07,Beirut,Credit Card,Cancelled,1.7,Late Delivery,False,False,3528.94,2023.0,3.0,Monday,False
ORD-68441,Hoodie,Hoodie,Uniqlo,Yellow,Small,Female,Denim,Autumn,148.38,0.11,15.0,1980.87,2024-01-24,2024-02-04,Kuwait,Installment,Delivered,2.1,,False,False,2224.81,2024.0,1.0,Wednesday,False
ORD-91213,Dress,Dress,Gucci,Grey,Extra Extra Large,Unisex,Linen,Spring,413.16,0.42,9.0,2156.7,2023-08-30,2023-09-09,Kuwait,Online,Processing,1.5,Wrong Size,False,False,3717.86,2023.0,8.0,Wednesday,False
ORD-94921,T-Shirt,T-Shirt,Levi'S,Blue,Extra Extra Large,Unisex,Polyester,Spring,143.7,0.27,5.0,524.5,2023-07-04,2023-07-07,Tunis,Online,Delivered,3.0,Changed Mind,False,False,717.77,2023.0,7.0,Tuesday,False
ORD-88041,Blazer,Blazer,Nike,Black,Extra Large,Female,Linen,Summer,336.03,0.0,13.0,4368.39,2023-08-31,2023-09-09,Dubai,Debit Card,Processing,2.9,,False,False,4367.389999999999,2023.0,8.0,Thursday,False
ORD-86345,Sweater,Sweater,Gucci,Green,Extra Extra Large,Female,Polyester,Winter,156.97,0.48,19.0,1550.86,2022-07-22,2024-03-13,Doha,Online,Returned,2.9,,False,False,2981.91,,,,False
ORD-65984,Dress,Dress,Adidas,UnKnown,Extra Extra Large,Kids,Silk,Autumn,146.88,0.0,14.0,1583.0,2022-09-26,2022-09-29,Casablanca,Credit Card,Cancelled,4.2,Late Delivery,False,False,2055.3199999999997,2022.0,9.0,Monday,False
ORD-93578,Hoodie,Hoodie,Zara,Green,Extra Large,Kids,Cotton,Summer,56.53,0.12,4.0,199.0,2022-07-22,2024-08-01,Kuwait,Credit Card,Cancelled,1.3,,False,False,225.24,,,,False
ORD-88734,Jeans,Jeans,Nike,Purple,Medium,Female,Leather,Spring,259.55,0.22,7.0,,2023-12-29,2024-05-01,Kuwait,Online,Processing,2.6,,False,False,1816.0700000000002,2023.0,12.0,Friday,False
ORD-90736,Skirt,Skirt,Forever21,Red,Extra Large,Male,Cotton,Winter,481.16,0.31,5.0,1660.0,2022-07-04,2022-07-06,Tunis,Installment,Pending,3.7,Wrong Size,False,False,2405.11,2022.0,7.0,Monday,False
ORD-75542,Blazer,Blazer,Levi'S,Red,Large,Male,Nylon,Summer,387.0,0.23,20.0,5952.87,2022-07-22,2022-09-08,Cairo,Installment,Processing,2.4,Changed Mind,False,False,7739.23,,,,False
ORD-78307,Hoodie,Hoodie,Forever21,Purple,Medium,Unisex,Cotton,Winter,444.99,0.21,13.0,,2023-07-16,2023-07-24,Riyadh,Cash,Returned,3.8,,False,False,5784.08,2023.0,7.0,Sunday,False
ORD-85353,Jacket,Jacket,Puma,Red,Medium,Unisex,Leather,Summer,161.55,0.0,16.0,1292.4,2024-04-18,2024-05-02,Doha,Cash,Delivered,5.0,,False,False,2583.8,2024.0,4.0,Thursday,False
ORD-23873,Shorts,Shorts,Gucci,Brown,Extra Small,Kids,Linen,Summer,217.97,0.26,13.0,2096.87,2023-11-07,2023-11-20,Kuwait,Debit Card,Delivered,5.0,,False,False,2832.8700000000003,2023.0,11.0,Tuesday,False
ORD-56731,T-Shirt,T-Shirt,Forever21,Blue,Extra Large,Unisex,Denim,Autumn,386.29,0.07,17.0,6107.24,2022-07-22,2024-10-05,Kuwait,Installment,Delivered,2.2,Defective,False,False,6566.0,,,,False
ORD-58253,Hoodie,Hoodie,Zara,Blue,Medium,Unisex,Leather,Winter,240.38,0.27,18.0,3158.59,2024-07-14,2024-07-24,Kuwait,Installment,Delivered,4.6,Wrong Size,False,False,4326.110000000001,2024.0,7.0,Sunday,False
ORD-89907,Sweater,Sweater,H&M,Purple,Large,Unisex,Leather,Spring,373.86,0.24,4.0,1136.53,2022-11-21,2022-11-26,Kuwait,Debit Card,Processing,3.8,,False,False,1494.68,2022.0,11.0,Monday,False
ORD-29725,Jeans,Jeans,Nike,Purple,Medium,Kids,Nylon,Spring,13.0,0.41,1.0,7.73,2023-10-23,2023-10-30,Amman,Installment,Cancelled,1.0,Late Delivery,False,False,12.41,2023.0,10.0,Monday,False
ORD-91956,Skirt,Skirt,H&M,Red,Extra Large,Female,Wool,Summer,161.35,0.02,12.0,1897.48,2022-05-09,2022-09-08,Tunis,Installment,Cancelled,2.3,,False,False,1935.2199999999998,2022.0,5.0,Monday,False
ORD-93357,Hoodie,Hoodie,Puma,Red,Extra Large,Unisex,Nylon,Summer,366.01,0.17,18.0,5468.19,2022-09-04,2022-09-09,Amman,Installment,Returned,1.7,Changed Mind,False,False,6587.35,2022.0,9.0,Sunday,False
ORD-41114,Hoodie,Hoodie,Mango,Brown,Small,Female,Leather,Autumn,190.73,0.0,19.0,3623.87,2022-10-24,2022-10-25,Doha,Debit Card,Cancelled,3.6,Late Delivery,False,False,3622.87,2022.0,10.0,Monday,False
ORD-21503,Blazer,Blazer,Levi'S,Red,Extra Large,Male,Silk,Spring,49.92,0.13,7.0,304.01,2024-02-08,2024-02-13,Amman,Installment,Processing,1.3,,False,False,348.57,2024.0,2.0,Thursday,False
ORD-53007,Jacket,Jacket,Adidas,Purple,Extra Small,Kids,Linen,Spring,416.1,0.45,7.0,1601.99,2022-11-03,2022-11-06,Doha,Cash,Delivered,3.3,Wrong Size,False,False,2912.15,2022.0,11.0,Thursday,False
ORD-95102,Dress,Dress,Zara,Brown,Extra Extra Large,Male,Polyester,Summer,185.12,0.3,18.0,2332.51,2022-02-27,2022-12-03,Kuwait,Installment,Cancelled,2.6,Defective,False,False,3331.46,2022.0,2.0,Sunday,False
ORD-93279,Coat,Coat,Levi'S,Purple,Extra Extra Large,Male,Linen,Spring,137.68,0.23,14.0,1484.19,2023-06-13,2023-06-14,Cairo,Credit Card,Processing,1.9,Late Delivery,False,False,1926.75,2023.0,6.0,Tuesday,False
ORD-94107,Blazer,Blazer,Gucci,Purple,Extra Extra Large,Male,Polyester,Winter,191.96,0.48,2.0,,2024-10-08,2024-10-14,Amman,Online,Cancelled,2.1,Defective,False,False,383.40000000000003,2024.0,10.0,Tuesday,False
ORD-55129,Dress,Dress,Forever21,Purple,Medium,Male,Denim,Autumn,28.15,0.41,18.0,,2024-11-08,2024-11-09,Amman,Credit Card,Cancelled,4.2,Late Delivery,False,False,506.11,2024.0,11.0,Friday,False
ORD-70688,Jeans,Jeans,Uniqlo,Purple,Medium,Kids,Polyester,Autumn,190.75,0.13,13.0,2157.38,2024-08-07,2024-08-21,Kuwait,Online,Pending,4.0,Defective,False,False,2478.88,2024.0,8.0,Wednesday,False
ORD-42029,Hoodie,Hoodie,Uniqlo,White,Small,Unisex,Wool,Winter,66.17,0.18,13.0,705.37,2023-03-09,2023-03-23,Dubai,Online,Cancelled,2.6,,False,False,859.39,2023.0,3.0,Thursday,False
ORD-99687,Dress,Dress,Gucci,Blue,Extra Large,Male,Denim,Winter,300.13,0.42,8.0,1392.6,2023-09-10,2023-09-24,Amman,Credit Card,Delivered,1.4,Defective,False,False,2400.46,2023.0,9.0,Sunday,False
ORD-55362,Jeans,Jeans,Forever21,Blue,Large,Male,Silk,Summer,262.01,0.44,12.0,1760.71,2023-09-13,2023-09-17,Casablanca,Debit Card,Pending,4.1,,False,False,3143.56,2023.0,9.0,Wednesday,False
ORD-56933,Skirt,Skirt,Gucci,White,Medium,Female,Wool,Summer,11.91,0.2,10.0,95.28,2024-01-29,2024-05-02,Beirut,Cash,Returned,4.1,,False,False,118.3,2024.0,1.0,Monday,False
ORD-31066,T-Shirt,T-Shirt,Mango,Grey,Large,Male,Silk,Spring,283.03,0.05,4.0,1075.51,2022-07-22,2024-10-05,Casablanca,Installment,Cancelled,3.3,,False,False,1131.1699999999998,,,,False
ORD-23175,Coat,Coat,Uniqlo,Yellow,Small,Male,Polyester,Winter,142.5,0.11,6.0,760.95,2022-05-28,2022-11-06,Tunis,Credit Card,Pending,4.2,,False,False,854.11,2022.0,5.0,Saturday,False
ORD-79002,Hoodie,Hoodie,Mango,White,Extra Extra Large,Unisex,Leather,Winter,113.99,0.25,3.0,,2022-07-05,2024-10-05,Kuwait,Installment,Processing,2.6,Changed Mind,False,False,341.21999999999997,2022.0,7.0,Tuesday,False
ORD-68447,Blazer,Blazer,Uniqlo,Brown,Medium,Male,Nylon,Spring,277.28,0.16,3.0,698.75,2023-08-29,2024-10-05,Amman,Installment,Returned,0.0,Changed Mind,False,False,830.9999999999999,2023.0,8.0,Tuesday,False
ORD-63011,T-Shirt,T-Shirt,Puma,Yellow,Extra Small,Male,Polyester,Spring,44.52,0.41,9.0,236.4,2024-07-12,2024-07-23,Dubai,Debit Card,Processing,2.6,,False,False,400.09000000000003,2024.0,7.0,Friday,False
ORD-19684,Jeans,Jeans,Gucci,Pink,Extra Large,Female,Leather,Winter,35.41,0.19,4.0,,2022-07-22,2023-03-14,Doha,Online,Processing,1.2,Wrong Size,False,False,140.82999999999998,,,,False
ORD-75459,Hoodie,Hoodie,Nike,Yellow,Small,Kids,Denim,Summer,55.13,0.25,11.0,454.82,2024-08-31,2024-09-12,Casablanca,Installment,Cancelled,3.2,Wrong Size,False,False,605.6800000000001,2024.0,8.0,Saturday,False
ORD-58152,Skirt,Skirt,Uniqlo,Pink,Large,Female,Leather,Spring,385.92,0.12,16.0,5433.75,2024-07-22,2024-08-03,Beirut,Cash,Cancelled,1.8,,False,False,6173.84,2024.0,7.0,Monday,False
ORD-57134,Hoodie,Hoodie,Nike,Yellow,Small,Kids,Wool,Spring,221.33,0.35,19.0,2733.43,2022-02-28,2022-07-03,Dubai,Cash,Processing,4.2,Defective,False,False,4204.620000000001,2022.0,2.0,Monday,False
ORD-18839,Shorts,Shorts,Puma,Pink,Extra Extra Large,Kids,Denim,Spring,89.5,0.24,18.0,1224.0,2022-06-26,2022-07-06,Casablanca,Credit Card,Pending,1.2,,False,False,1610.24,2022.0,6.0,Sunday,False
ORD-53424,Hoodie,Hoodie,Forever21,Yellow,Extra Extra Large,Male,Linen,Autumn,110.54,0.13,6.0,577.02,2024-11-02,2024-11-08,Casablanca,Credit Card,Returned,2.5,,False,False,662.37,2024.0,11.0,Saturday,False
ORD-33322,Hoodie,Hoodie,H&M,Green,Small,Male,Linen,Summer,369.73,0.05,9.0,3161.19,2023-03-25,2023-03-26,Casablanca,Cash,Delivered,1.1,,False,False,3326.6200000000003,2023.0,3.0,Saturday,False
ORD-25986,Jacket,Jacket,Mango,Brown,Medium,Unisex,Cotton,Spring,339.3,0.14,7.0,2042.59,2023-12-17,2023-12-20,Amman,Online,Processing,1.2,,False,False,2374.24,2023.0,12.0,Sunday,False
ORD-87427,T-Shirt,T-Shirt,Mango,Blue,Extra Large,Male,Leather,Winter,423.26,0.26,16.0,5011.4,2022-08-25,2022-09-02,Cairo,Cash,Processing,2.9,Defective,False,False,6771.42,2022.0,8.0,Thursday,False
ORD-80717,Coat,Coat,H&M,Grey,Large,Male,Linen,Summer,222.97,0.45,10.0,1226.34,2023-04-05,2023-04-11,Kuwait,Credit Card,Returned,2.9,,False,False,2229.1499999999996,2023.0,4.0,Wednesday,False
ORD-36830,Sweater,Sweater,Mango,White,Extra Small,Unisex,Silk,Autumn,204.31,0.11,3.0,545.51,2024-01-30,2024-10-05,Riyadh,Debit Card,Cancelled,1.9,,False,False,612.0400000000001,2024.0,1.0,Tuesday,False
ORD-62044,Hoodie,Hoodie,Gucci,Yellow,Extra Small,Male,Leather,Winter,270.97,0.12,18.0,4292.16,2023-12-27,2023-12-29,Dubai,Credit Card,Pending,4.3,,False,False,4876.580000000001,2023.0,12.0,Wednesday,False
ORD-79603,Dress,Dress,Mango,Pink,Extra Extra Large,Kids,Nylon,,28.49,0.1,12.0,307.69,2023-10-22,2023-11-04,Beirut,Online,Delivered,0.0,Late Delivery,False,False,340.98,2023.0,10.0,Sunday,False
ORD-58431,Sweater,Sweater,Forever21,Green,Extra Large,Kids,Leather,Winter,150.02,0.36,9.0,864.12,2024-09-28,2024-10-09,Casablanca,Installment,Pending,4.1,,False,False,1349.54,2024.0,9.0,Saturday,False
ORD-92264,Skirt,Skirt,Adidas,Red,Small,Male,Leather,Autumn,97.23,0.08,19.0,,2023-03-30,2023-04-07,Riyadh,Cash,Returned,2.5,,False,False,1846.45,2023.0,3.0,Thursday,False
ORD-68566,Sweater,Sweater,Uniqlo,Green,Small,Male,Leather,Autumn,177.97,0.25,1.0,133.48,2022-05-17,2024-10-05,Amman,Credit Card,Pending,1.4,,False,False,177.22,2022.0,5.0,Tuesday,False
ORD-93937,Jacket,Jacket,Uniqlo,Purple,Small,Unisex,Leather,Spring,365.34,0.26,2.0,540.7,2022-08-19,2024-10-05,Amman,Cash,Cancelled,1.4,Late Delivery,False,False,729.9399999999999,2022.0,8.0,Friday,False
ORD-21272,Sweater,Sweater,Zara,Yellow,Large,Male,Cotton,Summer,209.16,0.43,9.0,1072.99,2023-01-07,2023-01-15,Doha,Cash,Returned,1.5,Defective,False,False,1881.8700000000001,2023.0,1.0,Saturday,False
ORD-77350,Blazer,Blazer,Puma,Brown,Extra Extra Large,Male,Nylon,Summer,162.35,0.16,12.0,1636.49,2024-05-18,2024-05-21,Riyadh,Credit Card,Pending,4.6,,False,False,1947.36,2024.0,5.0,Saturday,False
ORD-61476,Sweater,Sweater,Adidas,Pink,Medium,Female,Denim,Summer,24.51,0.17,8.0,162.75,2023-04-07,2024-10-05,Amman,Installment,Returned,0.0,,False,False,195.25,2023.0,4.0,Friday,False
ORD-49547,Jacket,Jacket,Adidas,UnKnown,Extra Large,Female,Linen,Autumn,432.5,0.49,16.0,3529.2,2024-02-16,2024-02-18,Casablanca,Debit Card,Processing,1.9,,False,False,6919.49,2024.0,2.0,Friday,False
ORD-51523,Blazer,Blazer,Forever21,Purple,Large,Male,Leather,Autumn,39.05,0.31,13.0,350.28,2023-07-04,2023-07-08,Amman,Online,Cancelled,1.4,,False,False,506.96,2023.0,7.0,Tuesday,False
ORD-25752,Dress,Dress,Zara,Grey,Large,Unisex,Wool,Winter,374.07,0.2,4.0,1197.02,2023-09-05,2023-09-19,Tunis,Credit Card,Returned,4.3,Wrong Size,False,False,1495.48,2023.0,9.0,Tuesday,False
ORD-66219,Shorts,Shorts,Adidas,Green,Extra Small,Unisex,Polyester,Winter,130.42,0.24,3.0,297.36,2022-08-19,2022-08-25,Dubai,Credit Card,Processing,3.9,,False,False,390.5,2022.0,8.0,Friday,False
ORD-17254,Dress,Dress,Adidas,Blue,Large,Unisex,Linen,Winter,411.67,0.42,2.0,477.54,2022-01-31,2022-02-04,Casablanca,Installment,Delivered,2.3,,False,False,822.76,2022.0,1.0,Monday,False
ORD-27730,Coat,Coat,Mango,Green,Medium,Unisex,Linen,Autumn,393.56,0.22,8.0,2456.0,2024-03-21,2024-10-05,Casablanca,Online,Pending,0.0,,False,False,3147.7,2024.0,3.0,Thursday,False
ORD-64643,Dress,Dress,Forever21,Brown,Small,Kids,Leather,Autumn,251.55,0.33,13.0,2191.0,2022-08-08,2022-08-16,Casablanca,Cash,Processing,2.5,Changed Mind,False,False,3269.48,2022.0,8.0,Monday,False
ORD-47082,Jacket,Jacket,Gucci,Pink,Small,Male,Leather,Autumn,245.18,0.49,17.0,2125.71,2024-07-13,2024-07-15,Dubai,Credit Card,Pending,4.4,Defective,False,False,4167.55,2024.0,7.0,Saturday,False
ORD-43197,Jacket,Jacket,Gucci,Yellow,Extra Small,Male,Cotton,Spring,421.08,0.02,8.0,3301.27,2024-04-27,2024-06-05,Doha,Cash,Pending,1.0,Changed Mind,False,False,3367.66,2024.0,4.0,Saturday,False
ORD-94172,Coat,Coat,Forever21,Purple,Small,Female,Cotton,Autumn,216.97,0.25,13.0,2115.46,2024-04-05,2024-05-06,Kuwait,Online,Cancelled,2.6,Wrong Size,False,False,2819.86,2024.0,4.0,Friday,False
ORD-62174,Skirt,Skirt,Adidas,Green,Small,Male,Leather,Summer,74.13,0.06,13.0,905.87,2024-05-29,2024-06-08,Cairo,Credit Card,Returned,4.6,Changed Mind,False,False,962.7499999999999,2024.0,5.0,Wednesday,False
ORD-70872,T-Shirt,T-Shirt,Forever21,Yellow,Extra Extra Large,Female,Wool,Spring,56.38,0.48,5.0,146.59,2022-07-22,2024-10-05,Beirut,Cash,Cancelled,2.1,,False,False,281.38000000000005,,,,False
ORD-90279,Sweater,Sweater,H&M,Purple,Small,Unisex,Wool,Spring,318.85,0.14,7.0,1919.48,2022-07-22,2024-05-08,Casablanca,Online,Cancelled,1.2,Changed Mind,False,False,2231.09,,,,False
ORD-54245,Coat,Coat,Gucci,Yellow,Medium,Female,Leather,Winter,135.99,0.16,7.0,799.62,2023-09-18,2024-10-05,Dubai,Credit Card,Delivered,3.2,Defective,False,False,951.09,2023.0,9.0,Monday,False
ORD-63692,Blazer,Blazer,Nike,Pink,Large,Male,Polyester,Autumn,253.26,0.33,11.0,1866.53,2022-01-15,2022-01-17,Amman,Cash,Cancelled,3.0,,False,False,2785.1899999999996,2022.0,1.0,Saturday,False
ORD-96804,Blazer,Blazer,H&M,Black,Extra Small,Male,Cotton,Spring,256.87,0.47,3.0,,2022-03-12,2022-03-19,Alexandria,Online,Cancelled,3.3,Late Delivery,False,False,770.08,2022.0,3.0,Saturday,False
ORD-45825,Jeans,Jeans,Forever21,Yellow,Extra Large,Unisex,Leather,Summer,82.29,0.16,5.0,345.62,2024-07-19,2024-07-21,Alexandria,Debit Card,Delivered,2.4,,False,False,410.61000000000007,2024.0,7.0,Friday,False
ORD-79493,Jeans,Jeans,Adidas,White,Large,Female,Leather,Winter,229.17,0.0,13.0,2174.82,2022-01-10,2024-10-05,Amman,Installment,Processing,4.1,,False,False,2978.21,2022.0,1.0,Monday,False
ORD-87417,Sweater,Sweater,Nike,Pink,Extra Extra Large,Male,Polyester,Winter,341.16,0.43,12.0,2333.53,2022-02-15,2022-02-16,Beirut,Online,Delivered,2.5,,False,False,4093.35,2022.0,2.0,Tuesday,False
